OD_id,matching_prob,ride_distance,detour_distance,shared_distance,ride_distance_for_taker,detour_distance_for_taker,shared_distance_for_taker,ride_distance_for_seeker,detour_distance_for_seeker,shared_distance_for_seeker
482,0.9954190724853222,8908.101057099477,1239.1985799464637,5161.19618568932,9085.257470246534,1416.3549930935123,4876.213028324643,8021.843893044625,352.9414158916111,2109.998745158257
483,0.9996176181561442,4310.339336259517,517.211358003637,3281.5517751313855,4488.49101701088,695.3630387549974,3092.1206041326536,3932.9086405569906,139.78066230110753,1603.2036810143036
484,0.9999434875655611,6568.207394365133,759.6323563286065,4279.545978705366,6724.792121324971,916.2170832884469,4526.643588946478,6151.971951668437,343.396913631912,2223.1015699056693
485,0.9974724156639859,4121.227652572354,675.0403278533364,2975.5349406118326,4361.223790074944,915.0364653559282,2936.008297418876,3714.8863525071174,268.69902778810035,1671.7383447991754
486,0.9917235962051199,11066.244749346306,1531.495531800097,4932.47539816027,11054.061438580133,1519.3122210339127,5038.448061760918,10332.986755317348,798.2375377711348,2500.7946233740436
487,0.9978130682311381,8079.407603660265,1298.6099543174678,4273.899896768951,8217.02522726548,1436.227577922679,4351.845205447439,7357.508515066065,576.7108657232665,2086.507636790582
488,0.8929949322120677,14966.847089984733,1006.6901080111949,7491.598642588121,15175.599465122374,1215.4424831488325,5011.857478960475,14355.01942340953,394.86244143599134,4968.7371258376115
489,0.9932156397301488,8357.1596937426,1001.7361921863161,4108.665498248104,8345.678574546977,990.2550729906917,4044.9054903987853,7722.8917951150015,367.46829355871967,1517.864627322822
490,0.9945426934863197,4650.509996276445,817.847900687659,3218.578598484965,4816.901381557097,984.2392859683102,3106.6981360071854,4083.0390756264205,250.3769800376345,1427.387293123399
491,0.995019743469862,4358.3543868300485,728.3164769079033,3103.7205503501646,4586.175958348401,956.1380484262584,2951.2389395523965,3853.49754908853,223.45963916638493,1545.4171642497763
492,0.4840579332518872,2966.598064895703,272.62858461917165,1306.7115599888737,3063.3603730742816,369.39089279775027,814.3410384107447,2693.9694802765307,0.0,705.6879586279579
493,0.9596676324257172,6389.080902574592,673.4122053925523,3780.815778336602,6717.716755996142,1002.0480588141022,2624.3817956920457,5808.614470187977,92.94577300593743,2260.5638056232337
494,0.9987026238905327,15452.941134214163,1332.0592520758219,6014.330645870307,15858.954865771138,1738.0729836328135,6489.7846534091295,14457.903315424172,337.02143328583804,2298.962403710705
495,0.8324365216228327,4240.726750774594,699.4256569170501,2391.204645201017,4344.924498724079,803.6234048665356,1941.3157354962636,3685.1927757845688,143.8916819270261,1049.199371686077
496,0.9975921975659804,7069.800300912036,952.65466837305,4082.86764848836,7275.964733766135,1158.8191012271525,3688.8335044327127,6260.8537957859335,143.70816324694795,1507.7729091602941
497,0.9995510428471176,9892.953331555394,1092.1934164437278,5195.721210703679,10037.703295616218,1236.9433805045564,5032.1774204016865,9059.214931723196,258.455016611533,1803.876752595965
498,0.9850678772994778,13824.486641781703,1574.6897667636706,6418.053064098372,13940.516522957214,1690.7196479391782,6263.979001451899,12327.807800646706,78.01092562866705,872.9794948555741
499,0.9976010481663058,12557.369114750529,1342.0038011766037,5173.112060981171,13103.731138609783,1888.3658250358358,5517.139789477023,11935.409734730172,720.0444211562478,3355.9658293268017
500,0.27910811069533814,38532.67257170866,250.13797926088625,4235.337765709637,38387.425155135956,104.890562688184,2535.9776929364684,38447.98860040665,165.45400795888125,2187.9022608627433
501,0.9862957019401181,4336.405677289872,702.5730632313412,2969.7431497459283,4501.142752404088,867.3101383455559,2849.371577984285,3807.1925570732374,173.35994301470564,1231.1207622362938
502,0.976565496250008,4521.411855693944,945.4114475085588,2806.5408107165917,4601.823554266482,1025.8231460810978,2761.6539736279915,3870.79341810182,294.79300991643584,1054.9884107185155
503,0.9333083977735334,3335.09438127495,803.5466628116516,2307.8534229350184,3651.4362407921144,1119.8885223288157,2212.065572144067,2788.3230758339496,256.7753573706504,1227.8405855079902
504,0.9918801776259267,8046.9559470420845,1243.521558725067,4156.956415977127,8401.55544126115,1598.121052944129,4136.971728367421,7253.676551940232,450.24216362321283,2103.435861832029
505,0.9999378645328616,7124.545041180089,998.0003224674617,4675.350988247723,7361.435793051386,1234.8910743387587,4848.946450006026,6537.642056632467,411.0973379198398,2370.8067231237787
506,0.9771916827626024,3258.5484877211393,808.0996067740439,2435.9081351034315,4021.6686901599155,1571.2198092128176,2599.051437669491,2653.6659433639575,203.2170624168623,1435.3346715341647
507,0.9436895131657485,4452.746600261647,893.1352690048952,2598.464158189102,4598.590638101781,1038.9793068450306,2294.000769722551,3943.805198803425,384.1938675466733,1474.753648271336
508,0.9944912100178833,7075.794240530584,1431.7002021760459,4421.786471028786,7273.605340884371,1629.5113025298372,4622.193277462455,6406.468747756624,762.3747094020871,2523.2100154184773
509,0.9899365164028212,16393.855639995778,1604.144184609317,5746.351506544099,16673.003572949274,1883.2921175627969,6344.106351646323,15749.20664258751,959.495187201045,3574.7702840129746
510,0.9992119180072857,8096.120972821781,1468.0327080620355,4694.782641965042,8370.876870041073,1742.7886052813305,4900.570340043208,7294.009053051328,665.9207882915867,2439.313521091572
511,0.9088965821991157,4842.079587623454,849.1138721806218,2473.4318983607836,4746.411270090099,753.4455546472672,2219.0823513841156,4324.720053274814,331.75433783198093,949.6809054561285
512,0.9948236711520834,8066.996661339117,1418.4217325749746,4767.985663617559,8222.044244064966,1573.4693153008268,4854.25379696453,7365.393879743516,716.8189509793748,2603.496065121525
513,0.9874772602885338,8642.316310402593,1410.8135482339733,4731.1708101333115,8675.02232212831,1443.5195599596964,4892.599301016582,7849.868809561782,618.3660473931614,2045.285425376666
514,0.9998580102740952,7291.397969647362,1249.2133456425017,4658.064747749227,7497.519969571788,1455.3353455669192,4842.811579100974,6744.945941046548,702.7613170416871,2839.676828021789
515,0.9916522526775399,6299.207475660958,886.1056440672616,4094.9336264468275,6539.989606050413,1126.8877744567194,4127.559836851571,5660.261797798438,247.15996620474274,1754.6060644172471
516,0.9293255143806788,16056.371403909485,1049.2931948967112,7415.7967914906685,16289.324069237766,1282.2458602249874,7306.478463144505,15471.91650105322,464.8382920404386,4085.4626544404773
517,0.9947284444693435,3218.6960195196475,617.5571446531621,2416.6385324755297,3580.724053325695,979.5851784592085,2340.1226428237187,2835.8668847799204,234.72800991343627,1502.1012913688858
518,0.9992143076495752,3601.7179502609024,522.1185679942516,2862.431243753773,4189.959919819842,1110.360537553193,2797.201507758622,3181.1053123900288,101.50593012337728,1802.8309922648482
519,0.9985147008489447,5011.8151462463475,863.5682261126577,3609.712475225136,5364.791385808839,1216.5444656751426,3668.140712758932,4409.801927559607,261.55500742591556,1794.5143798079116
520,0.9931889297228794,11648.321087661048,1365.4035288046268,4910.245235851421,12001.540761264112,1718.623202407698,4662.729603919136,10952.434920331314,669.5173614748935,3022.2636068239026
521,0.9972956220152195,6837.92762868723,1032.503509164656,3683.7220694166867,7241.7966627351525,1436.3725432125818,3853.441940730225,6192.146095101605,386.72197557903064,1951.2455905066884
522,0.9968326336751934,8842.028335513536,1357.951336997922,4395.660014643842,9133.586013168278,1649.5090146526663,4220.477770724926,8117.9777352401225,633.9007367245101,2543.0848324600447
523,0.7234254954797237,12795.93988422533,952.144545201455,3061.916809027516,12628.270296091187,784.4749570673077,2118.9980893850316,12365.9293632478,522.134024223928,1900.3864578570297
524,0.6893150868756219,11676.255101221117,977.1047449262346,3638.2847625789136,11444.974710279028,745.8243539841519,2295.9542655615815,11245.76918762521,546.6188313303264,2313.07197714914
525,0.9999306288051539,6947.2466951697015,1189.6483175596584,4545.915457499284,7097.16805227001,1339.5696746599676,4634.205803967944,6282.128344895435,524.5299672853866,2244.956143868198
526,0.9997567315440593,6287.397937772206,950.9610339652716,4018.8074222349724,6567.526292325111,1231.089388518169,4418.1421607290695,5858.780409330692,522.3435055237562,2480.5818547850395
527,0.9764550206098482,2457.924106993215,558.9642072391705,1781.4723375374463,2927.788914373089,1028.8290146190445,1622.0051071598148,1985.154938452914,86.19503869886931,1036.1259340206173
528,0.9915097149309859,3699.1332816781637,705.3322266093832,2666.0880757737186,4050.228885300203,1056.427830231422,2509.203354843574,3154.1569562634095,160.35590119463046,1371.6727026559313
529,0.8896672853337131,3001.026305186851,730.4968012430239,2120.064434705887,3476.434638969474,1205.9051350256461,2002.7936326116012,2314.5380868929465,44.008582949118754,979.929781881246
530,0.9998067644619469,9570.540058068396,1511.435707393364,4917.090564550713,9471.509969581133,1412.4056189060998,5310.873387323396,8919.718265926716,860.6139152516871,2469.8954461594794
531,0.9995976939754349,11434.866031962896,1607.1868535097042,5292.686826896522,11409.16126304332,1581.4820845901047,5470.606343008318,10810.941551916036,983.2623734628392,3134.429549522933
532,0.9987660919396073,4809.665133980055,963.2705661291662,3239.3891093153084,4791.280936757603,944.8863689067161,3161.8353964249045,4363.030581986466,516.6360141355794,1744.8338037988626
533,0.9906898429821241,3413.9968356595245,433.10672096962384,2413.4614153143984,3636.108690980248,655.2185762903487,2167.337549603038,3041.5320669210064,60.64195223110467,1181.419302342494
534,0.9948297760187532,6213.413888130069,982.9336258045566,4172.869940806277,6486.110951669827,1255.6306893443143,4256.571088314374,5437.515508514403,207.0352461888913,1542.5849070224558
535,0.9999240238033614,6720.421196215873,1188.733805553961,4259.197903641783,6564.254263722063,1032.5668730601556,4373.849140321178,6302.727990742516,771.0406000806063,2489.89160945158
536,0.9999529488281614,7489.152197998876,1093.5040062942462,4819.1446014761805,7641.923626249752,1246.2754345451267,4925.239973825362,6799.646211718091,403.99802001346194,2094.239374517673
537,0.9447240163912778,5430.665704505973,962.6355870787471,2786.905106621071,5458.078535221688,990.0484177944612,2736.0413407902556,4704.838446372178,236.80832894495185,781.0502930246876
538,0.8795435803093311,16270.423798309934,937.1276570371456,6971.367762037048,16367.627915251265,1034.3317739784732,6670.15570936062,15593.77221764841,260.47607637562027,2607.8052016053557
539,0.9999675181351166,8122.134608548809,1074.9501542559633,5056.901348572861,8338.245400130103,1291.0609458372644,5096.683280176286,7452.3277384318935,405.1432841390446,2412.7244900913743
540,0.9997997621504963,9698.0854128646,1602.9857060968654,4965.187212565469,9607.276103796472,1512.1763970287323,5330.39541626242,9048.842571999876,953.7428652321391,2676.617525995513
541,0.9996451280265113,3549.571988158568,459.7600751788445,2745.669039033163,3863.730108673935,773.918195694208,2510.443365808733,3217.3934153942414,127.58150241451833,1668.1449558682868
542,0.9760709046513708,3349.554219469541,605.2904757633486,2516.7650280279963,3858.9081214278053,1114.6443777216111,2466.243459501037,2811.016560209805,66.75281650361336,1325.2056334889453
543,0.9996515457610601,12212.94987240731,1653.2196726776062,5074.353991612387,12391.044013412791,1831.3138136830682,5607.603726082897,11564.347998972795,1004.6177992430909,3088.2922609355815
544,0.7066144113730406,2289.6125726195914,649.706382791182,1292.7844472747438,2491.8464183334427,851.9402285050335,1169.35639793768,1706.0324205817906,66.12623075338162,491.77381100941585
545,0.9865856703325748,8277.378912782087,862.9484112959304,3917.4007118397603,8639.785683138665,1225.3551816525005,3989.7230279335026,7648.309562426959,233.87906094079966,1869.1680762260357
546,0.9821280780190242,10217.132110394274,912.6426353071033,4116.674132704628,10599.294844435044,1294.8053693478691,4246.522739472041,9538.810716377175,234.3212412900053,1892.009876164858
547,0.9997987180768642,10217.956330085013,1112.4808981198178,5189.51276134509,10600.249122403457,1494.7736904382657,5220.0329935647615,9697.374196052475,591.8987640872825,3371.541296572099
548,0.9999250408492972,4558.176662920915,779.9293867291365,3245.4542130891837,4675.205657848696,896.9583816569221,3107.1999498386913,4293.561554290257,515.3142780984792,2328.7873207581342
549,0.9996180715510009,6627.800320122914,1152.3549115035328,4470.429397807521,7076.341998748658,1600.8965901292775,4713.548358897331,5849.739068293491,374.2936596741107,2179.5697887018378
550,0.993095856563616,4676.997654884445,840.6808060071853,3474.245915920372,5108.441397659855,1272.1245487825947,3509.014177274169,4019.4706976248262,183.15384874756572,1660.5308852875798
551,0.9975017678645438,2198.949533813464,463.9307899985535,1630.2833570873722,2799.963474905295,1064.9447310903859,1520.3939285327288,1810.0762887328342,75.0575449179234,1075.0991268371838
552,0.9741596957035961,3650.7128187417284,715.5419877468253,2590.415894021622,4090.8781974636004,1155.7073664686977,2506.797204875754,3051.470236859148,116.29940586424462,1290.623513277574
553,0.9986826330566402,10671.094563596755,1351.2797799942566,5005.259199109966,11058.477160038447,1738.6623764359358,5012.144737428558,10016.200492713164,696.3857091106673,3117.357375593802
554,0.9948913924490729,11917.871934463989,1451.3014375908801,5027.78640320982,12270.447585508717,1803.8770886356176,4913.071228060958,11215.301540403332,748.7310435302239,3114.253374550062
555,0.9967625464686588,7884.058331531578,1333.2892045090664,4225.859736397227,7630.120126764943,1079.3509997424298,4471.939848916003,7412.9943944389215,862.2252674164092,2274.159508969253
556,0.9989085953872197,10306.216806956656,1567.2009530902026,5497.062954212929,10584.635014413565,1845.6191605471029,5510.728350876142,9596.670530872536,857.65467700608,3378.4694418242298
557,0.9427024774817665,16215.791779768191,1025.5242121645474,4156.2281972846195,16606.080629381173,1415.81306177753,3727.2634621333773,15559.599525952111,369.33195834846856,2428.739252725118
558,0.9946737142873695,16888.503623969515,1471.1639191575832,6220.527960044964,17254.224908178625,1836.8852033667335,6298.889614573178,16148.651250029474,731.31154521756,3683.4894853560745
559,0.9963241540195822,3217.839707370198,581.5431673912329,2397.3325606375997,3618.81382120853,982.5172812295634,2260.477543158755,2781.3396483063407,145.04310832737607,1393.076859540391
560,0.9999748122958169,6808.33280997538,1171.7698665683752,4751.3929556768235,7123.476371265768,1486.9134278587596,4976.0911644396265,6181.907459114363,545.3445157073568,2655.0034852492286
561,0.885879877028217,13313.202904250647,976.802940863582,3498.2159365087705,13480.525917238967,1144.1259538519028,3376.0125886404594,12701.323471963246,364.92350857618226,1692.7218305689034
